group_name,app_name,platform,country,language,create_datediff,orders
this,ems,android,E,i,0day,2
base,ems,android,Y,i,0day,2
this,tv,android,R,i,0day,2
base,tv,android,Y,i,0day,2
this,ms,android,X,i,0day,2
base,ems,android,X,i,0day,2
this,ms,android,N,i,0day,2
base,ms,android,X,i,0day,2
this,ms,android,S,i,1-7day,2
this,ems,android,s,i,1-7day,2
base,si,android,D,i,1-7day,2
this,md,android,D,i,1-7day,2
base,tv,android,U,i,1-7day,2
this,ms,android,T,i,1-7day,2
base,tv,android,R,i,1-7day,2
base,ems,android,X,i,1-7day,2
this,tv,android,R,i,1-7day,2
base,tv,android,D,i,1-7day,2
base,ems,android,P,i,1-7day,2
base,ems,android,R,i,1-7day,2
this,ms,android,S,i,8-30day,2
base,md,android,S,i,8-30day,2
base,tv,android,Y,i,8-30day,2
base,ems,android,K,i,8-30day,2
this,ems,android,D,i,8-30day,2
this,ms,android,R,i,8-30day,2
base,ms,android,H,i,8-30day,2
this,ms,android,E,i,8-30day,2
base,ems,android,D,i,8-30day,2
this,tv,android,P,i,8-30day,2
this,ms,android,D,i,8-30day,2
base,ms,android,D,i,8-30day,2
base,tv,android,s,i,8-30day,2
this,ms,android,N,i,8-30day,2
base,tv,android,O,i,8-30day,2
base,tv,android,H,i,8-30day,2
this,tv,android,E,i,8-30day,2
this,ems,android,R,i,8-30day,2
this,ms,android,S,i,>90day,2
base,si,android,E,i,>90day,2
this,tv,android,R,i,>90day,2
this,si,android,R,i,>90day,2
base,tv,android,R,i,>90day,2
base,ms,android,N,i,>90day,2
base,ems,android,H,i,>90day,2
base,ems,android,s,i,>90day,2
this,ems,android,U,i,>90day,2
this,ms,android,R,i,>90day,2
this,tv,android,N,i,>90day,2
base,md,android,N,i,>90day,2
this,ems,android,R,i,>90day,2
base,ms,android,R,i,31-90day,2
this,tv,android,U,i,31-90day,2
this,ms,android,E,i,31-90day,2
this,si,android,s,i,31-90day,2
base,ems,android,R,i,31-90day,2
base,tv,android,E,i,31-90day,2
base,tv,android,H,i,31-90day,2
this,tv,android,X,i,31-90day,2
base,ms,android,N,i,31-90day,2
base,ems,android,R,i,31-90day,2
this,ms,android,R,i,31-90day,2
base,ms,android,N,i,31-90day,2
this,ems,android,Y,i,31-90day,2
this,ms,android,T,i,31-90day,2
base,tv,android,H,i,31-90day,2
this,ms,android,N,i,31-90day,2
this,tv,android,H,i,31-90day,2
this,ems,android,H,i,31-90day,2
base,tv,android,R,h,0day,2
this,ms,android,D,h,0day,2
base,ms,android,R,h,0day,2
base,ms,android,E,h,0day,2
base,tv,android,S,h,0day,2
base,tv,android,Y,h,0day,2
base,ems,android,E,h,0day,2
this,ms,android,E,h,0day,2
this,tv,android,N,h,0day,2
this,ms,android,E,h,0day,2
base,ems,android,Y,h,0day,2
base,tv,android,s,h,0day,2
this,ems,android,H,h,0day,2
base,tv,android,H,h,0day,2
base,ms,android,N,h,1-7day,2
this,ms,android,E,h,1-7day,2
base,ms,android,E,h,1-7day,2
this,ems,android,P,h,1-7day,2
base,tv,android,R,h,1-7day,2
this,ems,android,S,h,1-7day,2
this,ms,android,T,h,1-7day,2
base,tv,android,s,h,1-7day,2
this,tv,android,Y,h,1-7day,2
this,tv,android,E,h,1-7day,2
this,ms,android,E,h,1-7day,2
base,ems,android,W,h,1-7day,2
base,ms,android,E,h,1-7day,2
this,si,android,D,h,1-7day,2
this,ms,android,R,h,1-7day,2
base,ms,android,H,h,8-30day,2
this,ms,android,E,h,8-30day,2
base,ms,android,U,h,8-30day,2
base,ems,android,W,h,8-30day,2
this,ms,android,G,h,8-30day,2
this,ems,android,O,h,8-30day,2
this,tv,android,N,h,8-30day,2
base,ms,android,R,h,8-30day,2
base,ms,android,X,h,8-30day,2
base,ems,android,W,h,8-30day,2
this,tv,android,P,h,8-30day,2
base,tv,android,R,h,8-30day,2
base,ms,android,K,h,8-30day,2
this,ems,android,S,h,8-30day,2
this,ms,android,R,h,8-30day,2
base,ms,android,H,h,>90day,2
this,ms,android,N,h,>90day,2
this,tv,android,P,h,>90day,2
this,tv,android,N,h,>90day,2
base,ms,android,S,h,>90day,2
this,ms,android,D,h,>90day,2
this,ms,android,X,h,>90day,2
this,ems,android,O,h,>90day,2
this,tv,android,D,h,>90day,2
this,tv,android,H,h,>90day,2
base,tv,android,O,h,>90day,2
this,ems,android,S,h,>90day,2
base,tv,android,D,h,>90day,2
base,ems,android,N,h,>90day,2
base,ems,android,s,h,>90day,2
base,ems,android,R,h,31-90day,2
base,ms,android,O,h,31-90day,2
this,ms,android,T,h,31-90day,2
this,tv,android,R,h,31-90day,2
base,md,android,H,h,31-90day,2
base,tv,android,s,h,31-90day,2
this,ems,android,Y,h,31-90day,2
this,ms,android,E,h,31-90day,2
base,tv,android,D,h,31-90day,2
base,tv,android,H,h,31-90day,2
this,ms,android,R,h,31-90day,2
this,ms,android,R,g,1-7day,2
this,ms,android,R,g,1-7day,2
base,tv,android,S,g,8-30day,2
base,ms,android,U,g,>90day,2
base,ms,android,R,g,>90day,2
this,ms,android,T,g,>90day,2
base,ms,android,E,f,1-7day,2
base,ms,android,K,f,31-90day,2
base,ms,android,N,e,0day,2
base,ms,android,H,e,0day,2
this,ms,android,R,e,0day,2
base,tv,android,E,e,0day,2
base,ms,android,N,e,0day,2
base,ms,android,Y,e,0day,2
this,ms,android,Y,e,0day,2
this,tv,android,S,e,0day,2
this,ms,android,s,e,0day,2
this,ms,android,U,e,1-7day,2
base,ms,android,D,e,1-7day,2
this,ms,android,E,e,1-7day,2
base,tv,android,E,e,1-7day,2
base,ms,android,Y,e,1-7day,2
this,ms,android,N,e,1-7day,2
base,tv,android,S,e,1-7day,2
this,tv,android,U,e,1-7day,2
base,ms,android,N,e,1-7day,2
this,ms,android,N,e,1-7day,2
this,tv,android,S,e,1-7day,2
base,ms,android,U,e,8-30day,2
base,tv,android,U,e,8-30day,2
this,ms,android,D,e,8-30day,2
base,ms,android,Y,e,8-30day,2
this,ms,android,N,e,8-30day,2
this,ms,android,S,e,8-30day,2
base,ms,android,K,e,8-30day,2
base,ms,android,N,e,>90day,2
this,ems,android,E,e,>90day,2
base,ms,android,R,e,>90day,2
this,tv,android,U,e,>90day,2
base,ms,android,D,e,>90day,2
this,tv,android,H,e,>90day,2
base,ms,android,P,e,>90day,2
base,tv,android,H,e,>90day,2
this,ms,android,H,e,>90day,2
this,md,android,E,e,>90day,2
base,sd,android,N,e,>90day,2
base,ems,android,K,e,>90day,2
this,tv,android,H,e,>90day,2
this,tv,android,R,e,31-90day,2
base,ms,android,X,e,31-90day,2
this,ms,android,W,e,31-90day,2
base,ms,android,Y,e,31-90day,2
this,ms,android,N,e,31-90day,2
base,ms,android,D,e,31-90day,2
base,ems,android,H,e,31-90day,2
this,ems,android,H,e,31-90day,2
base,ms,android,E,e,31-90day,2
this,ms,android,S,e,31-90day,2
base,ms,android,K,e,31-90day,2
this,tv,android,S,e,31-90day,2
this,ms,android,S,e,31-90day,2
this,md,android,E,d,0day,2
this,tv,android,K,d,0day,2
this,ms,android,W,d,0day,2
base,ms,android,s,d,0day,2
this,tv,android,W,d,1-7day,2
this,ms,android,T,d,1-7day,2
base,md,android,D,d,1-7day,2
this,ems,android,N,d,1-7day,2
this,ems,android,W,d,1-7day,2
this,tv,android,K,d,1-7day,2
base,md,android,N,d,1-7day,2
base,ems,android,S,d,8-30day,2
base,ms,android,E,d,8-30day,2
base,ms,android,P,d,8-30day,2
base,tv,android,W,d,8-30day,2
base,tv,android,N,d,8-30day,2
base,ems,android,E,d,8-30day,2
base,md,android,W,d,8-30day,2
this,tv,android,P,d,8-30day,2
base,tv,android,S,d,8-30day,2
base,ms,android,S,d,8-30day,2
base,si,android,D,d,>90day,2
base,ms,android,R,d,>90day,2
base,si,android,s,d,>90day,2
base,tv,android,R,d,>90day,2
this,tv,android,N,d,>90day,2
base,ms,android,R,d,>90day,2
base,ms,android,U,d,>90day,2
base,ms,android,O,d,>90day,2
base,tv,android,U,d,>90day,2
base,si,android,E,d,>90day,2
this,md,android,H,d,>90day,2
this,tv,android,R,d,>90day,2
base,ems,android,N,d,>90day,2
this,tv,android,W,d,31-90day,2
this,ms,android,H,d,31-90day,2
base,si,android,D,d,31-90day,2
base,ms,android,O,d,31-90day,2
this,tv,android,N,d,31-90day,2
this,si,android,s,d,31-90day,2
base,ms,android,S,b,0day,2
base,tv,android,S,b,1-7day,2
base,ms,android,N,b,>90day,2
this,ms,android,E,b,31-90day,2
base,ms,android,S,a,0day,2
base,tv,android,S,a,0day,2
this,tv,android,S,a,0day,2
this,ms,android,s,a,0day,2
base,ms,android,E,a,0day,2
this,ms,android,s,a,0day,2
base,ms,android,H,a,0day,2
base,ms,android,T,a,0day,2
this,ms,android,G,a,0day,2
this,ms,android,E,a,0day,2
this,ms,android,H,a,0day,2
this,ms,android,X,a,0day,2
this,ms,android,N,a,0day,2
base,ms,android,E,a,0day,2
base,ms,android,H,a,0day,2
base,ms,android,E,a,0day,2
this,ms,android,R,a,0day,2
this,ms,android,S,a,0day,2
base,ms,android,T,a,0day,2
base,ms,android,D,a,0day,2
base,ms,android,T,a,1-7day,2
this,ms,android,N,a,1-7day,2
base,ms,android,R,a,1-7day,2
base,ms,android,T,a,1-7day,2
base,ms,android,G,a,1-7day,2
base,ms,android,S,a,1-7day,2
base,ms,android,E,a,1-7day,2
base,ms,android,R,a,1-7day,2
base,ems,android,P,a,1-7day,2
base,ms,android,R,a,1-7day,2
base,ms,android,E,a,1-7day,2
base,tv,android,S,a,1-7day,2
base,ms,android,D,a,1-7day,2
this,ms,android,N,a,8-30day,2
this,ms,android,H,a,8-30day,2
this,ms,android,D,a,8-30day,2
this,ms,android,N,a,8-30day,2
base,ms,android,N,a,8-30day,2
this,ms,android,R,a,8-30day,2
base,tv,android,E,a,8-30day,2
base,ems,android,P,a,8-30day,2
this,ms,android,E,a,8-30day,2
base,ms,android,E,a,8-30day,2
base,ms,android,E,a,8-30day,2
base,tv,android,S,a,8-30day,2
base,ms,android,T,a,8-30day,2
this,ms,android,E,a,8-30day,2
base,tv,android,T,a,8-30day,2
this,ms,android,S,a,8-30day,2
base,ms,android,E,a,8-30day,2
this,ms,android,R,a,8-30day,2
base,ms,android,N,a,>90day,2
base,ms,android,E,a,>90day,2
base,ms,android,S,a,>90day,2
base,tv,android,S,a,>90day,2
this,ms,android,O,a,>90day,2
this,ems,android,S,a,>90day,2
base,si,android,s,a,>90day,2
base,ms,android,N,a,>90day,2
base,tv,android,E,a,>90day,2
this,tv,android,s,a,>90day,2
base,ems,android,E,a,>90day,2
this,tv,android,U,a,>90day,2
base,tv,android,Y,a,>90day,2
this,tv,android,s,a,>90day,2
base,ms,android,E,a,>90day,2
this,ms,android,E,a,>90day,2
this,ems,android,P,a,>90day,2
base,tv,android,W,a,>90day,2
this,ms,android,G,a,>90day,2
this,tv,android,W,a,>90day,2
this,tv,android,S,a,>90day,2
this,ms,android,S,a,>90day,2
base,ms,android,X,a,>90day,2
base,tv,android,N,a,>90day,2
base,tv,android,S,a,>90day,2
base,sd,android,N,a,>90day,2
this,ms,android,W,a,>90day,2
base,ms,android,D,a,>90day,2
this,ms,android,P,a,>90day,2
this,tv,android,N,a,>90day,2
this,ms,android,N,a,>90day,2
base,tv,android,N,a,>90day,2
this,ms,android,U,a,>90day,2
this,sd,android,E,a,>90day,2
base,tv,android,H,a,>90day,2
this,ms,android,K,a,31-90day,2
this,ms,android,E,a,31-90day,2
this,ms,android,H,a,31-90day,2
base,ms,android,E,a,31-90day,2
base,ms,android,K,a,31-90day,2
base,ms,android,H,a,31-90day,2
this,ms,android,U,a,31-90day,2
this,ms,android,N,a,31-90day,2
this,ems,android,R,a,31-90day,2
base,ms,android,P,a,31-90day,2
base,ms,android,R,a,31-90day,2
base,ms,android,N,a,31-90day,2
this,ms,android,D,a,31-90day,2
this,ms,android,s,a,31-90day,2
this,ems,android,H,a,31-90day,2
this,tv,android,S,a,31-90day,2
this,ms,android,U,a,31-90day,2
base,ms,ios,Y,y,0day,1
this,ms,ios,U,y,0day,1
this,ms,ios,s,y,0day,1
this,ms,ios,S,y,0day,1
base,ms,ios,H,y,0day,1
this,ms,ios,U,y,1-7day,1
base,ms,ios,R,y,8-30day,1
base,ms,ios,s,y,8-30day,1
base,ems,ios,H,y,8-30day,1
base,ms,ios,E,y,8-30day,1
this,ms,ios,P,y,>90day,1
this,ms,ios,E,y,>90day,1
this,tv,ios,S,y,>90day,1
this,ms,ios,S,y,>90day,1
base,ms,ios,N,y,>90day,1
this,ms,ios,R,y,31-90day,1
this,tv,ios,s,y,31-90day,1
this,ems,ios,H,y,31-90day,1
base,ms,ios,P,y,31-90day,1
this,ms,ios,S,v,0day,1
this,tv,ios,s,v,8-30day,1
this,ms,ios,s,v,8-30day,1
base,ms,ios,U,v,>90day,1
this,ms,ios,O,v,>90day,1
base,ms,ios,O,v,>90day,1
base,ms,ios,E,v,>90day,1
this,ms,ios,N,v,>90day,1
base,ems,ios,N,u,0day,1
this,ms,ios,N,u,0day,1
this,ms,ios,N,u,0day,1
base,ms,ios,N,u,0day,1
this,tv,ios,R,u,0day,1
base,ms,ios,D,u,0day,1
base,tv,ios,X,u,0day,1
this,tv,ios,P,u,0day,1
base,tv,ios,R,u,0day,1
this,tv,ios,E,u,0day,1
base,ms,ios,H,u,0day,1
base,tv,ios,R,u,0day,1
this,ms,ios,N,u,0day,1
base,ms,ios,Y,u,0day,1
base,tv,ios,E,u,0day,1
base,ms,ios,N,u,0day,1
this,ms,ios,R,u,0day,1
base,tv,ios,P,u,0day,1
this,tv,ios,E,u,1-7day,1
this,ems,ios,s,u,1-7day,1
base,tv,ios,N,u,8-30day,1
base,ems,ios,N,u,8-30day,1
base,ms,ios,P,u,8-30day,1
base,tv,ios,s,u,8-30day,1
this,ms,ios,Y,u,8-30day,1
this,ms,ios,H,u,8-30day,1
base,tv,ios,E,u,8-30day,1
base,ms,ios,T,u,8-30day,1
this,ms,ios,R,u,8-30day,1
this,tv,ios,E,u,8-30day,1
base,ms,ios,N,u,8-30day,1
this,tv,ios,s,u,8-30day,1
this,ms,ios,S,u,>90day,1
base,ms,ios,X,u,>90day,1
base,ms,ios,D,u,>90day,1
base,ms,ios,D,u,31-90day,1
this,ms,ios,P,u,31-90day,1
this,ms,ios,W,u,31-90day,1
this,ms,ios,Y,u,31-90day,1
this,tv,ios,s,u,31-90day,1
this,ems,ios,S,u,31-90day,1
base,ms,ios,W,u,31-90day,1
this,ms,ios,N,u,31-90day,1
base,tv,ios,O,t,0day,1
this,tv,ios,s,t,0day,1
this,ems,ios,T,t,0day,1
this,ms,ios,R,t,0day,1
this,ms,ios,E,t,0day,1
base,ms,ios,W,t,0day,1
this,ms,ios,O,t,0day,1
this,tv,ios,U,t,0day,1
base,tv,ios,s,t,0day,1
base,tv,ios,S,t,0day,1
base,ms,ios,O,t,0day,1
base,ms,ios,Y,t,0day,1
this,ms,ios,N,t,0day,1
this,tv,ios,P,t,0day,1
this,ms,ios,D,t,0day,1
base,tv,ios,S,t,0day,1
this,ms,ios,T,t,0day,1
base,ms,ios,E,t,0day,1
base,ms,ios,R,t,0day,1
this,ms,ios,X,t,0day,1
this,ems,ios,R,t,0day,1
base,ms,ios,X,t,0day,1
base,tv,ios,s,t,0day,1
this,ms,ios,E,t,0day,1
base,ms,ios,R,t,1-7day,1
base,tv,ios,S,t,1-7day,1
this,ems,ios,T,t,1-7day,1
this,tv,ios,R,t,1-7day,1
base,ms,ios,T,t,1-7day,1
this,ms,ios,E,t,1-7day,1
this,ms,ios,E,t,1-7day,1
base,ms,ios,R,t,8-30day,1
this,ms,ios,E,t,8-30day,1
base,tv,ios,S,t,8-30day,1
this,ms,ios,N,t,8-30day,1
base,ms,ios,E,t,8-30day,1
this,ms,ios,T,t,8-30day,1
base,tv,ios,D,t,8-30day,1
base,ms,ios,E,t,8-30day,1
base,tv,ios,P,t,8-30day,1
this,ems,ios,R,t,8-30day,1
base,ms,ios,X,t,>90day,1
base,tv,ios,E,t,>90day,1
this,tv,ios,D,t,>90day,1
base,ms,ios,H,t,>90day,1
base,tv,ios,R,t,>90day,1
this,tv,ios,R,t,>90day,1
base,tv,ios,S,t,>90day,1
this,ms,ios,U,t,>90day,1
base,ms,ios,H,t,>90day,1
base,tv,ios,E,t,>90day,1
base,ms,ios,E,t,>90day,1
this,ms,ios,T,t,>90day,1
base,ms,ios,S,t,>90day,1
this,ms,ios,H,t,>90day,1
base,ems,ios,R,t,>90day,1
base,tv,ios,X,t,>90day,1
base,ms,ios,N,t,31-90day,1
this,ms,ios,R,t,31-90day,1
this,tv,ios,R,t,31-90day,1
this,ms,ios,S,t,31-90day,1
this,tv,ios,D,t,31-90day,1
base,ms,ios,S,t,31-90day,1
base,ms,ios,U,t,31-90day,1
this,ms,ios,W,t,31-90day,1
base,tv,ios,R,t,31-90day,1
this,ms,ios,Y,s,0day,1
base,ms,ios,Y,s,0day,1
base,ms,ios,N,s,0day,1
base,ms,ios,N,s,0day,1
this,ms,ios,H,s,0day,1
base,tv,ios,K,s,0day,1
this,tv,ios,s,s,0day,1
base,ms,ios,R,s,0day,1
this,ms,ios,D,s,0day,1
base,ms,ios,R,s,0day,1
this,ms,ios,s,s,0day,1
base,ms,ios,D,s,0day,1
base,ms,ios,H,s,0day,1
base,ms,ios,E,s,0day,1
this,ms,ios,E,s,0day,1
base,ms,ios,s,s,0day,1
this,ms,ios,E,s,0day,1
this,tv,ios,D,s,1-7day,1
this,tv,ios,s,s,1-7day,1
this,tv,ios,N,s,1-7day,1
this,ms,ios,N,s,1-7day,1
base,ms,ios,E,s,1-7day,1
base,ms,ios,U,s,1-7day,1
base,tv,ios,s,s,1-7day,1
this,ms,ios,s,s,1-7day,1
this,ems,ios,Y,s,1-7day,1
base,ms,ios,N,s,8-30day,1
base,ms,ios,N,s,8-30day,1
this,tv,ios,U,s,8-30day,1
base,ems,ios,S,s,8-30day,1
this,tv,ios,E,s,8-30day,1
this,tv,ios,K,s,8-30day,1
base,ms,ios,U,s,8-30day,1
this,ms,ios,W,s,8-30day,1
base,ms,ios,P,s,8-30day,1
this,ms,ios,S,s,>90day,1
base,ms,ios,R,s,>90day,1
base,ms,ios,N,s,>90day,1
this,tv,ios,W,s,>90day,1
base,ms,ios,N,s,>90day,1
this,ems,ios,O,s,>90day,1
this,ms,ios,N,s,>90day,1
base,ms,ios,E,s,>90day,1
this,ms,ios,R,s,>90day,1
base,ms,ios,R,s,>90day,1
this,ms,ios,E,s,31-90day,1
this,ms,ios,U,s,31-90day,1
this,ems,ios,s,s,31-90day,1
this,ms,ios,E,s,31-90day,1
base,tv,ios,s,s,31-90day,1
base,tv,ios,R,s,31-90day,1
this,ms,ios,S,s,31-90day,1
base,ms,ios,D,s,31-90day,1
this,ems,ios,S,r,0day,1
base,ms,ios,D,r,0day,1
this,ms,ios,H,r,0day,1
this,tv,ios,N,r,0day,1
base,ms,ios,G,r,0day,1
this,tv,ios,Y,r,0day,1
this,ms,ios,D,r,0day,1
this,tv,ios,E,r,0day,1
this,ms,ios,X,r,0day,1
base,tv,ios,E,r,0day,1
this,ms,ios,T,r,0day,1
this,tv,ios,R,r,0day,1
this,tv,ios,U,r,0day,1
this,tv,ios,R,r,0day,1
this,ms,ios,R,r,0day,1
this,ms,ios,U,r,0day,1
this,ms,ios,N,r,0day,1
base,ms,ios,K,r,0day,1
this,ms,ios,R,r,0day,1
this,tv,ios,E,r,0day,1
this,ms,ios,N,r,0day,1
base,tv,ios,X,r,0day,1
this,ms,ios,O,r,0day,1
base,tv,ios,T,r,0day,1
this,ems,ios,R,r,0day,1
base,ems,ios,E,r,0day,1
base,ms,ios,W,r,0day,1
base,ms,ios,Y,r,0day,1
this,ms,ios,W,r,0day,1
this,ms,ios,H,r,0day,1
base,ems,ios,R,r,0day,1
this,ms,ios,K,r,0day,1
base,tv,ios,N,r,0day,1
base,ms,ios,E,r,0day,1
base,tv,ios,E,r,0day,1
base,ems,ios,E,r,0day,1
base,tv,ios,E,r,0day,1
this,ems,ios,R,r,0day,1
this,tv,ios,R,r,0day,1
base,tv,ios,T,r,0day,1
base,ems,ios,K,r,0day,1
this,ms,ios,E,r,0day,1
base,ms,ios,G,r,1-7day,1
this,ms,ios,P,r,1-7day,1
this,ms,ios,N,r,1-7day,1
base,ms,ios,X,r,1-7day,1
base,ms,ios,P,r,1-7day,1
this,ms,ios,W,r,1-7day,1
this,ms,ios,R,r,1-7day,1
this,ms,ios,X,r,1-7day,1
this,ms,ios,T,r,1-7day,1
base,tv,ios,R,r,1-7day,1
this,ms,ios,W,r,1-7day,1
base,ms,ios,P,r,1-7day,1
this,ms,ios,P,r,1-7day,1
base,ms,ios,E,r,1-7day,1
base,ms,ios,X,r,1-7day,1
base,ems,ios,S,r,1-7day,1
this,ms,ios,U,r,1-7day,1
this,ems,ios,S,r,1-7day,1
this,ms,ios,X,r,1-7day,1
base,tv,ios,R,r,1-7day,1
this,ms,ios,T,r,8-30day,1
this,ms,ios,W,r,8-30day,1
this,ms,ios,X,r,8-30day,1
base,ms,ios,T,r,8-30day,1
this,ms,ios,N,r,8-30day,1
base,tv,ios,R,r,8-30day,1
base,ms,ios,W,r,8-30day,1
this,ms,ios,S,r,8-30day,1
this,tv,ios,O,r,8-30day,1
base,ms,ios,P,r,8-30day,1
this,ms,ios,H,r,8-30day,1
this,tv,ios,E,r,8-30day,1
base,ms,ios,X,r,8-30day,1
base,ms,ios,G,r,8-30day,1
base,ms,ios,R,r,8-30day,1
this,ms,ios,R,r,8-30day,1
base,ms,ios,N,r,8-30day,1
base,ms,ios,K,r,8-30day,1
this,ms,ios,E,r,8-30day,1
this,ms,ios,O,r,8-30day,1
base,ms,ios,R,r,8-30day,1
this,ms,ios,E,r,8-30day,1
base,tv,ios,E,r,8-30day,1
base,ms,ios,R,r,8-30day,1
this,ms,ios,R,r,8-30day,1
base,tv,ios,E,r,8-30day,1
this,ms,ios,D,r,8-30day,1
this,ms,ios,X,r,8-30day,1
this,ms,ios,W,r,>90day,1
base,tv,ios,K,r,>90day,1
this,tv,ios,N,r,>90day,1
base,tv,ios,H,r,>90day,1
base,tv,ios,R,r,>90day,1
this,ms,ios,N,r,>90day,1
base,tv,ios,O,r,>90day,1
this,ems,ios,W,r,>90day,1
this,tv,ios,H,r,>90day,1
base,ms,ios,E,r,>90day,1
this,ems,ios,E,r,>90day,1
base,tv,ios,X,r,>90day,1
this,tv,ios,U,r,>90day,1
base,ms,ios,R,r,>90day,1
base,tv,ios,H,r,>90day,1
this,ms,ios,R,r,>90day,1
this,tv,ios,O,r,>90day,1
base,ms,ios,X,r,>90day,1
this,tv,ios,K,r,>90day,1
this,ms,ios,S,r,>90day,1
base,ms,ios,E,r,>90day,1
this,ms,ios,R,r,>90day,1
base,ms,ios,S,r,>90day,1
this,tv,ios,E,r,>90day,1
this,tv,ios,D,r,>90day,1
base,ms,ios,S,r,>90day,1
this,tv,ios,E,r,>90day,1
this,ms,ios,E,r,>90day,1
this,ms,ios,S,r,>90day,1
this,tv,ios,E,r,31-90day,1
this,tv,ios,Y,r,31-90day,1
this,ms,ios,H,r,31-90day,1
base,tv,ios,E,r,31-90day,1
base,ms,ios,O,r,31-90day,1
this,ms,ios,N,r,31-90day,1
this,ms,ios,P,r,31-90day,1
base,ms,ios,R,r,31-90day,1
this,ms,ios,O,r,31-90day,1
this,tv,ios,H,r,31-90day,1
this,ms,ios,T,r,31-90day,1
this,ms,ios,W,r,31-90day,1
this,ms,ios,R,r,31-90day,1
base,ms,ios,P,r,31-90day,1
this,ms,ios,D,r,31-90day,1
base,ms,ios,K,r,31-90day,1
base,ms,ios,E,r,31-90day,1
base,tv,ios,K,r,31-90day,1
base,tv,ios,E,r,31-90day,1
this,tv,ios,E,r,31-90day,1
base,ms,ios,T,r,31-90day,1
base,ms,ios,D,r,31-90day,1
this,ms,ios,W,r,31-90day,1
base,ms,ios,N,o,0day,1
base,ms,ios,R,o,0day,1
this,ms,ios,R,o,0day,1
this,ms,ios,X,o,0day,1
base,ms,ios,D,o,0day,1
base,ms,ios,O,o,0day,1
base,ms,ios,H,o,0day,1
this,tv,ios,R,o,0day,1
this,ms,ios,D,o,1-7day,1
base,ms,ios,X,o,1-7day,1
base,ms,ios,U,o,8-30day,1
this,ms,ios,P,o,8-30day,1
this,ms,ios,E,o,8-30day,1
base,ms,ios,D,o,8-30day,1
base,ems,ios,N,o,8-30day,1
base,ms,ios,s,o,8-30day,1
base,ms,ios,E,o,8-30day,1
this,tv,ios,S,o,8-30day,1
base,ems,ios,H,o,8-30day,1
this,ms,ios,E,o,>90day,1
this,ms,ios,S,o,>90day,1
this,ms,ios,E,o,>90day,1
base,ms,ios,R,o,>90day,1
this,ms,ios,E,o,>90day,1
this,tv,ios,N,o,31-90day,1
base,ms,ios,E,o,31-90day,1
base,ms,ios,s,o,31-90day,1
this,tv,ios,S,o,31-90day,1
this,ms,ios,P,o,31-90day,1
base,tv,ios,S,o,31-90day,1
this,ms,ios,W,o,31-90day,1
base,ms,ios,U,o,31-90day,1
base,ms,ios,S,n,0day,1
base,ms,ios,E,n,0day,1
this,tv,ios,N,n,0day,1
this,tv,ios,X,n,0day,1
base,ems,ios,Y,n,0day,1
this,ems,ios,N,n,0day,1
this,tv,ios,R,n,0day,1
base,tv,ios,R,n,0day,1
this,tv,ios,R,n,0day,1
this,ems,ios,K,n,0day,1
base,ems,ios,H,n,0day,1
this,tv,ios,S,n,0day,1
this,ems,ios,D,n,0day,1
base,tv,ios,P,n,0day,1
this,ms,ios,R,n,0day,1
base,tv,ios,E,n,0day,1
base,ms,ios,E,n,0day,1
base,tv,ios,S,n,0day,1
this,ms,ios,U,n,0day,1
base,tv,ios,N,n,0day,1
this,ms,ios,K,n,0day,1
this,ms,ios,s,n,0day,1
base,ms,ios,S,n,1-7day,1
this,ms,ios,Y,n,1-7day,1
base,ms,ios,T,n,1-7day,1
this,tv,ios,N,n,1-7day,1
base,ems,ios,H,n,1-7day,1
base,ems,ios,D,n,1-7day,1
this,tv,ios,S,n,1-7day,1
base,tv,ios,X,n,1-7day,1
base,ems,ios,D,n,1-7day,1
this,tv,ios,O,n,1-7day,1
base,ems,ios,G,n,1-7day,1
base,tv,ios,E,n,1-7day,1
base,tv,ios,R,n,1-7day,1
this,tv,ios,S,n,1-7day,1
this,tv,ios,Y,n,1-7day,1
base,ms,ios,U,n,1-7day,1
this,tv,ios,E,n,1-7day,1
